id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
17016690,Cozy Home Living Girl Shared Room (Free Tram) G,35069663,Looyee,,Melbourne,-37.8106401,144.9584172,Shared room,36,1,14,0.63,4,0
17448288,Cosy sofa bed in living room (Girls Only),95087909,Yumeng,,Melbourne,-37.80518221,144.9604788,Shared room,36,1,10,0.48,1,0
19416385,Cozy Private room in kew,55622812,Marlene,,Boroondara,-37.79138848,145.065124,Private room,36,1,3,0.54,3,365
21059872,Stunning and Brand New Private Room in CBD,72326068,Greys Karina,,Melbourne,-37.81048857,144.9514604,Private room,36,1,64,4.4,2,293
28991444,Wonderful private room in Point Cook,138814007,Chengming,,Wyndham,-37.90119636,144.7602669,Private room,36,1,0,,3,89
8602364,Room to rent in spacious apartment,45264999,Niamh,,Stonnington,-37.83735896,145.0020292,Private room,37,1,1,0.03,2,0
9672219,Shareroom Apartment over christmas,49979658,Mone,,Melbourne,-37.81438166,144.9558739,Shared room,37,1,0,,1,0
9681648,Hot weather! refreshing room fr $38,49980720,Victory,,Kingston,-37.94145344,145.0439705,Private room,37,1,0,,2,357
10347311,Cozy Room In Great Location,53255451,Lynne,,Whitehorse,-37.82474615,145.124936,Private room,37,1,5,0.14,1,0
12597140,One master room for rental,56283032,Fiona,,Wyndham,-37.89879859,144.7310382,Private room,37,1,28,0.88,1,0
14201487,"Chapel Street on your doorstep, Centre of Prahran",46364427,Keith,,Stonnington,-37.84986343,144.9927472,Private room,37,1,0,,1,0
14326294,Big room available with Queen Bed,87663648,Allan,,Greater Dandenong,-37.95296128,145.1756812,Private room,37,1,0,,1,340
14760586,Sunny Room in Footscray Apartment,2709442,Ashley,,Maribyrnong,-37.79138577,144.8922121,Private room,37,1,46,1.72,1,56
15044841,currently unavailable,95066797,Sam,,Moonee Valley,-37.78551222,144.9393159,Private room,37,1,2,0.07,1,0
16151281,Beautiful renovated old home close to cbd,36991280,Margaret,,Maribyrnong,-37.81354473,144.8919098,Private room,37,1,28,2.31,3,330
16367586,BNB & FREE MELB. A'PORT DROP-OFF SERVICE,107192169,Xiaolin,,Hume,-37.57738739,144.9040231,Private room,37,1,4,0.17,5,90
16785931,New cosy house in Springvale,38113470,Phuong,,Greater Dandenong,-37.94674563,145.1413935,Private room,37,1,5,0.4,1,73
16828947,BNB (CLOSE TO MELB. AIRPORT & M31),107192169,Xiaolin,,Hume,-37.57999307,144.9042982,Private room,37,1,14,0.62,5,90
18757385,15 minutes to airport and easy access to city,130513524,Kate,,Moreland,-37.71707521,144.935926,Private room,37,1,0,,1,0
18916763,"Quietsville, 5 mins walk beach, hotel, bus, shops",15207756,Steve,,Frankston,-38.08925701,145.1281345,Private room,37,1,68,3.7,2,66
19999362,Brunswick West Boheme,141916394,Adam,,Moreland,-37.76835136,144.9411364,Private room,37,1,26,1.6,1,0
20018105,Lovely Cosy Homestay *PRIVATE BATHROOM & TOILET*,19764345,Ya Mei,,Wyndham,-37.83906449,144.6772166,Private room,37,1,17,1.06,1,76
20076860,Cute Private room on brunswick st WIFI,37991622,Sarah,,Yarra,-37.7924502,144.9799656,Private room,37,1,3,0.18,1,0
21516657,ClaytonStation/Monash University-Queen Bed,52745704,Vicky,,Monash,-37.92044504,145.1275677,Private room,37,1,20,1.52,2,174
29575061,Spacious Brunswick Abode,222650597,Eion,,Moreland,-37.76449932,144.972397,Private room,37,1,5,3.85,1,0
29596543,lakeside room close to gym&swimming pool,72812356,Chengying,,Wyndham,-37.90610595,144.7727109,Private room,37,1,1,0.73,3,19
29616493,COOL & QUITE SPACE IN THE HEART OF IT ALL,101834768,Nick,,Yarra,-37.80014485,144.9750069,Private room,37,1,7,5.68,2,13
1333069,Forest Hill - Comfortable room,7230448,Donna,,Whitehorse,-37.83930993,145.1778305,Private room,39,1,11,0.17,1,360
2899544,"1920s Brunswick: B'fast, Tram, Cats",14820505,Sue,,Moreland,-37.76637807,144.9419925,Private room,39,1,23,0.49,2,129
4373902,Beautiful Bright Brunswick Room,4888408,Julia,,Moreland,-37.77254552,144.9704141,Private room,39,1,0,,1,0
6438998,Double Room in Tranquil Northcote,22964286,Ciaran,,Darebin,-37.78073506,145.0053021,Private room,39,1,2,0.05,1,0
6999751,Full furniture and freedom,36338787,Fuhai,,Whitehorse,-37.80580695,145.1571674,Private room,39,1,24,0.61,1,365
8852884,Single room Melbourne,46031452,Lily,,Manningham,-37.78451791,145.1336169,Private room,39,1,25,0.66,2,321
9115544,2 bedrooms in Clayton,35624660,Jonathan,,Monash,-37.92530616,145.1113104,Private room,39,1,0,,1,0
9263776,"safe, clean tidy in updated house in frankston cbd",48123266,Marilyn,,Frankston,-38.14056544,145.1360939,Private room,39,1,16,0.44,4,73
9887196,Cosy Room No.1 in Quiet Court,50855053,Bob,,Greater Dandenong,-37.94680381,145.1941488,Private room,39,1,7,0.19,3,354
9993588,room in 2-story victorian house,51341077,Teresa,,Melbourne,-37.79582161,144.9697897,Private room,39,1,2,0.06,1,0
10239025,Cozy Room No.2 in Quiet Court,50855053,Bob,,Greater Dandenong,-37.94700073,145.1940033,Private room,39,1,4,0.12,3,365
10657728,Share room $50+ Free Wifi.,54883749,Mary-Rose,,Melton,-37.73672373,144.5987296,Private room,39,1,2,0.06,6,354
11024640,Comfy ensuite bedroom for girls :D,32675017,Weiyu,,Maribyrnong,-37.78110302,144.8937782,Private room,39,1,37,1.09,1,165
11980023,GLENFERRIE FLORA DREAMY APARTMENT,64018757,Amor,,Boroondara,-37.83073208,145.0333644,Private room,39,1,0,,1,0
11993824,Private room with double bed,64126779,Chloe,,Yarra,-37.80273783,144.9849517,Private room,39,1,0,,1,0
12012249,Newly Renovated Victorian Cottage,5353624,John,,Stonnington,-37.85073884,144.9968679,Entire home/apt,39,1,1,0.12,1,284
12786220,Comfy Private Room In A New House,16319616,Airin,,Wyndham,-37.84254622,144.7421135,Private room,39,1,30,1,4,59
13250884,A Home Away From Home,74525441,Karalee & Vince,,Manningham,-37.77432779,145.1536882,Private room,39,1,6,0.2,2,340
13580357,A Home Away From Home (2),74525441,Karalee & Vince,,Manningham,-37.77451666,145.1517277,Private room,39,1,4,0.19,2,340
15046904,Best of Brunswick on a Budget!,9780353,Melissa,,Moreland,-37.76254649,144.9749256,Private room,39,1,11,0.41,2,65
15172334,Easy on your budget in East Brunswick!,9780353,Melissa,,Moreland,-37.76213533,144.9759835,Private room,39,1,26,0.98,2,57
17000060,Cosy Stay Melbourne CBD - Share Room,113915084,Adair,,Melbourne,-37.80379807,144.965163,Shared room,39,1,4,0.18,1,0
17783422,Room No. 5 in Luxurious Home  +WIFI.,63276696,Bobby,,Wyndham,-37.90966937,144.7619045,Private room,39,1,34,1.65,4,175
17948547,Modern townhouse in the heart of Thornbury,31437796,Beatrice,,Darebin,-37.75627191,145.024927,Private room,39,1,14,0.71,2,200
18181593,Private room modern townhouse in Thornbury,31437796,Beatrice,,Darebin,-37.75591771,145.022924,Private room,39,1,10,0.51,2,319
18244597,"Warm, friendly, comfortable, home feeling in Braybrook- Vic close to Melbourne CBD",27988144,Anil,,Maribyrnong,-37.79238172,144.8490489,Private room,39,1,9,1.44,2,309
18832685,Extra Large beach side room,40575289,Trudy,,Port Phillip,-37.88254616,144.9862577,Private room,39,1,3,0.19,1,0
18935380,Private room in beautiful Alphington apartment,56775867,Marlena May,,Yarra,-37.78260977,145.033748,Private room,39,1,5,0.28,1,0
19026684,A Beautiful &  quite room for two.,20871870,Chenhui,,Monash,-37.89957777,145.1581845,Private room,39,1,45,2.46,11,76
19319174,Yarra's,135320188,Mao,,Melbourne,-37.82195272,144.9361237,Private room,39,1,4,0.22,2,0
19769940,PRIVATE BEDROOM 2,30386963,Sammy,,Wyndham,-37.88719172,144.712079,Private room,39,1,2,1.11,4,68
20214802,A sunny room with gorgeous view,31249584,Nathan,,Moreland,-37.7683598,144.961367,Private room,39,1,5,5,2,133
20234031,Cute Gypsy Wagon with fireplace & outdoor bath,23871907,Phoenix,,Yarra Ranges,-37.75161141,145.6758085,Entire home/apt,39,1,22,1.54,2,83
20972051,One master bedroom close to yarra valley,63681364,Saw,,Maroondah,-37.78094949,145.2757315,Private room,39,1,32,2.29,2,69
21081913,Luxury comfort relax,150884649,Trang,,Melton,-37.72517865,144.7470172,Private room,39,1,7,0.52,3,174
21503726,"Melbourne Cozy Private Room, Fantastic view",156238412,Echo,,Melbourne,-37.82609072,144.9634785,Private room,39,1,10,0.77,1,0
23792659,Cosy home close to city and Melbourne Showgrounds,77147130,Paola,,Moonee Valley,-37.78720633,144.9255954,Private room,39,1,22,2.65,3,66
453940,Corner room - Private & Lovely Balwyn Nth Home,2255480,Jessica,,Boroondara,-37.79559276,145.0789248,Private room,40,1,0,,5,0
508590,"Sunlit, Cosy Room in Convenient Location",2255480,Jessica,,Boroondara,-37.79399689,145.0835046,Private room,40,1,3,0.32,5,365
508594,"Large room - Convenient, Private & Cosy location",2255480,Jessica,,Boroondara,-37.79545774,145.0834517,Private room,40,1,1,0.21,5,364
567514,Convenient Location,2792428,Jean,,Boroondara,-37.85957632,145.0810409,Private room,40,1,12,0.16,3,75
1579145,Quiet Location,2792428,Jean,,Boroondara,-37.86026552,145.082364,Private room,40,1,16,0.25,3,74
2877865,Carnegie Guest House (Girls) Room 2,14058610,Anna,,Glen Eira,-37.89619275,145.0549709,Private room,40,1,12,0.24,3,364
5687337,Double Bedroom in Highett,29489600,Madison,,Bayside,-37.95139942,145.0413501,Private room,40,1,0,,1,0
6005594,"Private bathroom seaside, location!",20243309,Vivian,,Hobsons Bay,-37.86645676,144.8176166,Private room,40,1,64,1.54,2,309
6170867,Lush beachside apartment,8630523,Adele,,Port Phillip,-37.88390466,144.9913991,Entire home/apt,40,1,0,,1,0
6576113,Large room in inner city Melbourne,22215359,Angela,,Yarra,-37.82065627,145.0075437,Private room,40,1,0,,1,0
6785764,Private Room in Modern Apartment,26021349,Nihal Christopher,,Melbourne,-37.81651244,144.9836177,Private room,40,1,0,,3,0
6841473,Apartment w Pool & Gym - Free tram,17572949,David,,Melbourne,-37.82329525,144.9533623,Private room,40,1,5,0.12,1,0
7567476,Large room in heart of Brunswick,32996202,John,,Moreland,-37.76824044,144.9659753,Private room,40,1,0,,2,0
7584699,one bedroom close to Unimelb,22590183,Louise,,Melbourne,-37.79325634,144.9682989,Private room,40,1,0,,1,0
7749607,"Melbourne, beach, city, 4min to train station.",3336544,Myra,,Hobsons Bay,-37.84511571,144.8868286,Private room,40,1,76,1.9,1,139
7751196,BedR (Hidden by Airbnb) earMonashUni/ClaytonStation,36197027,Mengjie,,Monash,-37.91525457,145.1206747,Entire home/apt,40,1,0,,1,0
7974186,Central location,42084242,Michael,,Brimbank,-37.79291833,144.8297897,Private room,40,1,0,,1,0
8673047,Light & Spacious Townhouse,31435736,Chanel,,Moreland,-37.76441647,144.9564866,Private room,40,1,16,0.57,1,88
9016891,Peaceful Room Close to Everything!,4543744,Karen,,Banyule,-37.74451624,145.0366392,Private room,40,1,20,0.53,1,0
9115016,Private Room w/ Shared Bathroom - 1,4695256,Nando,,Hume,-37.67927703,144.8979412,Private room,40,1,100,2.82,7,0
9477612,sunny apartment near  the beach.,49123266,Veronica,,Port Phillip,-37.86807417,144.9930752,Private room,40,1,1,0.05,1,0
9613666,Private Room w/ Shared Bathroom - 2,4695256,Nando,,Hume,-37.67913551,144.896598,Private room,40,1,210,5.86,7,0
9618190,Macgilligan's Island,49761775,Matt,,Yarra,-37.80769265,144.980554,Private room,40,1,4,0.17,1,0
9633035,Large room available in South Yarra,49819059,Haidi,,Stonnington,-37.83916983,145.0027413,Private room,40,1,1,0.03,1,0
9777841,Beautiful private room in toorak,13139069,Lia,,Stonnington,-37.83647314,145.006458,Private room,40,1,2,0.06,1,0
9814249,Spacious hawthorn room,50556888,Georgia,,Boroondara,-37.81707341,145.0454813,Private room,40,1,0,,1,0
9943792,Clean and spacious room,51103085,Beth,,Yarra,-37.79653967,144.9767706,Private room,40,1,0,,1,0
9981462,"CBD Close, Private, Tram everywhere",51289106,John,,Port Phillip,-37.83166063,144.9705987,Private room,40,1,2,0.06,1,0
10104161,Carnegie - Private room,42478351,Phil J,,Glen Eira,-37.89093112,145.0483577,Private room,40,1,79,3.43,6,152
10238519,"Own Room, Good Space",35250742,Carlo,,Moreland,-37.7416807,144.9781111,Private room,40,1,2,0.06,1,281
10265783,Private Room w/ Shared Bathroom - 5,4695256,Nando,,Hume,-37.67880331,144.8977677,Private room,40,1,151,4.24,7,0
11053838,Spacious beach-side bedroom,57368972,Charlotte,,Kingston,-38.0426545,145.1092383,Private room,40,1,0,,1,0
11261848,Private room,57687872,Mustafa Akram,,Wyndham,-37.83515785,144.685734,Private room,40,1,27,2.96,2,147
11268087,"Comfortable, convenient location",21463278,Jin,,Whitehorse,-37.83919907,145.1952936,Private room,40,1,8,0.24,1,309
11487438,Room for 2 in our Brunswick pad.,60473094,Rachel,,Moreland,-37.75967564,144.966832,Private room,40,1,8,0.24,1,0
12187757,Perfect place,40927756,Lynsey,,Monash,-37.89641906,145.1128565,Private room,40,1,0,,1,340
12548473,(3 weeks) Parkview Large Room,68010294,Sally,,Port Phillip,-37.84831,144.9792976,Private room,40,1,0,,1,0
12567928,Bright double bedroom near Monash,31126257,Kim,,Monash,-37.91814942,145.1988426,Private room,40,1,47,1.54,1,167
12637257,Convenient spacious room close to airport and CBD,19483454,Thao,,Darebin,-37.71113651,144.990996,Private room,40,1,24,2.29,2,270
12740718,Room in Transport Friendly Area,34802487,Kayla,,Brimbank,-37.74678855,144.8041649,Private room,40,1,2,0.07,1,173
12876145,Brunswick room for summer holiday!,49379484,Danika,,Moreland,-37.76294298,144.9713001,Private room,40,1,2,0.07,1,0
13081942,Large furnished single room in St Kilda West,18222829,Greg,,Port Phillip,-37.85799755,144.971744,Private room,40,1,2,0.1,1,0
13379749,Large Room in Lovely Location,76041349,Lisa,,Darebin,-37.75820618,145.0002194,Private room,40,1,0,,1,0
13550479,Middle Park sanctuary,26510404,Aisling,,Port Phillip,-37.85185377,144.9601424,Private room,40,1,0,,1,0
13779109,BATES MOTEL,80896463,Peter,,Wyndham,-37.87967647,144.6907189,Private room,40,1,0,,1,0
13884691,Walk to train station & plaza,82199994,Belinda,,Banyule,-37.72421848,145.1035878,Private room,40,1,0,,1,0
13982616,clean room  in a calm home,83438107,Salman,,Moreland,-37.76240368,144.9407269,Private room,40,1,43,1.48,2,45
14489124,Amazing unit at Royal Park tower,89410943,Hongfei,,Melbourne,-37.79607256,144.9482531,Shared room,40,1,0,,1,0
14545177,Home away from Home,37531702,Gabriel,,Manningham,-37.79443639,145.1638161,Private room,40,1,15,0.54,2,1
14850974,"Stylish, Modern, New Private Bedroom",37531702,Gabriel,,Manningham,-37.79607449,145.1637177,Private room,40,1,9,0.43,2,24
14887582,Home away from home.,56263895,Susan,,Whittlesea,-37.63633068,145.0932966,Private room,40,1,3,0.19,1,177
14921476,Cosy Room in Spacious Brunswick Home,13354622,Marcelo,,Moreland,-37.75921691,144.956607,Private room,40,1,22,0.81,1,281
15007506,Grandview Grove,22382078,Liza,,Darebin,-37.77585441,145.0146684,Private room,40,1,2,0.08,1,331
15330784,Bunky handy room,2225077,Paul,,Moreland,-37.73558169,144.9338851,Private room,40,1,9,0.34,4,364
15608852,Cosy Home Close to Monash Uni and transport.,100631961,Jyoti,,Kingston,-37.93077243,145.1363908,Private room,40,1,2,0.1,1,358
15670519,"Bright room in beautiful Timbarra, Berwick",81832767,Trish,,Casey,-38.01792865,145.3253431,Private room,40,1,2,0.37,1,66
15860702,Beautiful Room In Port Melbourne Apartment,9915022,Bill,,Port Phillip,-37.84034115,144.9383476,Private room,40,1,8,0.32,3,163
15907433,Private room in CBD,101286947,Javie,,Melbourne,-37.80983398,144.9693899,Private room,40,1,2,0.08,1,0
15941384,Clean & Cosy family home,103472596,Raj,,Whittlesea,-37.62623576,145.0323415,Private room,40,1,2,0.08,1,162
16298257,Cozy master room,106630739,Sanket,,Bayside,-37.89719143,145.003601,Private room,40,1,30,1.24,1,340
16327705,Nice cozy room with private en-suite bathroom,45880612,Oscar,,Glen Eira,-37.89636791,145.0688249,Private room,40,1,5,0.21,2,89
16500264,Two bunk beds+single bed 4-6 people family room,107285752,May,,Greater Dandenong,-37.9980069,145.148223,Private room,40,1,2,0.09,4,89
16758886,Resort Living in Melbourne - Green Room,63279141,Leonhard,,Casey,-38.10670403,145.3035005,Private room,40,1,32,1.52,3,361
16810796,Private Rm + Wifi. Smoking ok. Outdoor amenities,58963499,Julitha,,Moreland,-37.77505946,144.9832072,Private room,40,1,50,2.21,1,0
16862260,Private bedroom #1. By the Sea and Train station.,46396961,Charlotte,,Hobsons Bay,-37.86686245,144.840912,Private room,40,1,29,1.36,3,0
16862537,Quiet and comfortable bedroom.,43033410,Fernando,,Wyndham,-37.87656334,144.7493794,Private room,40,1,6,0.28,3,179
17012687,Melbourne and more!,23727839,Aadhil,,Manningham,-37.75601285,145.1656876,Private room,40,1,14,0.65,1,88
17335804,Brunswick Arts House,145888,Madeline,,Moreland,-37.77193562,144.9521451,Private room,40,1,1,0.05,1,0
17557097,Well lit cosy apartment with PT at the doorstep,26720837,Bassem,,Glen Eira,-37.87340493,145.0216872,Private room,40,1,3,0.25,1,179
18068752,"Large Room in Craigieburn, 20 mins from Airport",71396911,Mark,,Hume,-37.57041786,144.918624,Private room,40,1,2,0.11,1,155
18141238,Queen bedroom in Strathmore,25261785,Rubina,,Moonee Valley,-37.7416161,144.9277346,Private room,40,1,88,4.41,1,0
18240027,Cozy room in Melbourne eastern suburb,113432702,Kate,,Manningham,-37.76449597,145.0932066,Private room,40,1,18,0.92,3,89
18273671,seperate room with open kitchen and living room,80222166,Rohrana170,,Whittlesea,-37.61274376,145.0139867,Private room,40,1,0,,1,0
18379915,Private room in friendly clean share house,17273395,Mikaela,,Moreland,-37.77759904,144.9750647,Private room,40,1,0,,1,0
18459394,Place to rest & enjoy on your own,113432702,Kate,,Manningham,-37.76289077,145.0923106,Private room,40,1,21,1.25,3,90
18469582,Stylish apartment in prime Glen Iris location,128088656,Stephen,,Stonnington,-37.85423855,145.0471085,Private room,40,1,7,0.45,1,220
18846288,Excellent Home  in Kew East - 1,82658406,Zhi,,Boroondara,-37.78674431,145.0618236,Private room,40,1,2,0.11,3,365
18979772,Scandi style room in beautiful Coburg house,2861965,Linh,,Moreland,-37.72555362,144.9524025,Private room,40,1,13,0.76,1,0
19026383,"Convenient, quite, beautiful room for two.",20871870,Chenhui,,Monash,-37.89841908,145.1570514,Private room,40,1,54,2.99,11,221
19078571,Warm,27715069,Alex,,Melton,-37.66180445,144.5657117,Private room,40,1,0,,1,365
19506493,Lovely leafy-view room to rent,6910653,Sara,,Stonnington,-37.87074904,145.051657,Private room,40,1,1,0.1,1,365
19681980,New Townhouse/1 Double Bedroom/Wifi/ Parking,138623477,Lisa,,Brimbank,-37.75600221,144.7934645,Private room,40,1,1,0.06,1,0
19743991,Studio  flat 15 minutes to airport-Ladies Only,139249496,Caroline,,Moreland,-37.69434429,144.964576,Entire home/apt,40,1,18,1.06,1,263
19767870,"Private, convenient and cozy room in Hawthorn",99199474,Liem,,Boroondara,-37.82721092,145.0252585,Private room,40,1,22,1.4,2,8
19972357,Barebones Near Hospital & University - Hop to CBD,7146549,Sebastian,,Melbourne,-37.7962501,144.9574315,Private room,40,1,8,0.49,17,364
19975321,Short stay room,25323931,Shannon,,Port Phillip,-37.87758831,144.981631,Private room,40,1,0,,1,0
